lineage_name,whole,ensemble_long,ensemble,space,epsilon_small,epsilon_large,dcyl,dmon_large,nmon_large,mmon_large,nmon_small,dcrowd,ncrowd,lcyl,dt,bdump,adump,ensemble_id,dmon_small,mmon_small,eps_others,mcrowd,dwall,phi_m_bulk,rho_m_bulk,phi_c_bulk,rho_c_bulk,n_frames,asphericityMon-mean,asphericityMon-var,asphericityMon-sem,fsdMon-mean,fsdMon-var,fsdMon-sem,gyrMon-mean,gyrMon-var,gyrMon-sem,shapeMon-mean,shapeMon-var,shapeMon-sem
epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc7860,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,7860,131.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.0999999999999999,0.1909859317102744,50001,0.4933658912013735,0.018924123570804648,0.000615209290742665,36.76271497336167,32.70444617155067,0.02557516223665088,11.304935681586638,2.588713592846254,0.007195434097879369,0.6983967270615453,0.08364939807996856,0.0012934403587330074
epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc7860,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,7860,131.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.0999999999999999,0.1909859317102744,50001,0.47726357584627327,0.021595529142470187,0.0006571990435548455,36.13278206096492,35.34394890973786,0.026587195756505748,11.114322714013523,2.7361383609212937,0.007397483843742132,0.6681271059183486,0.0911189732638172,0.0013499553567716024
epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc7860,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,7860,131.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.0999999999999999,0.1909859317102744,50001,0.49440746287356857,0.0184458951332157,0.0006073861232069053,36.71291554271453,31.19882738040633,0.024979522565656186,11.283806100067407,2.4368229248254982,0.006981150227327153,0.7000315097629108,0.08098590876957121,0.0012726814901582503
epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc7860,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,7860,131.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.0999999999999999,0.1909859317102744,50001,0.4857659281300185,0.018960191301718027,0.0006157952793212697,36.39621642248094,30.950400353059468,0.024879871524209875,11.17558506360546,2.35302361166205,0.006860063573556808,0.6822776259234048,0.08151725840876779,0.0012768497046149777
epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc7860,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,7860,131.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.0999999999999999,0.1909859317102744,50001,0.4958171384346573,0.018566036960762814,0.0006093609268859108,36.726178269632236,31.090190922687828,0.02493599443482767,11.279478686469645,2.4441402531237073,0.006991623921699031,0.7036943067606966,0.08092956118664107,0.001272238666183677
epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc7860lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc7860,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,7860,131.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.0999999999999999,0.1909859317102744,50001,0.49592344532176913,0.019250385856664082,0.0006204899009115954,36.78611995913463,32.812167542409284,0.02561724713641545,11.307625647819796,2.632329638853978,0.007255797184119714,0.7042066854213757,0.08420458004573635,0.0012977255491492517
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,1,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.480949517512056,0.01943371145960401,0.0006234374300537948,35.70492584740972,31.069501517048767,0.024927696049594623,10.996944007514818,2.404269039401654,0.00693436232021612,0.6724378878481035,0.0828551581211987,0.0012872851907887288
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,2,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.4906441672400764,0.02025131593364861,0.0006364167806343357,36.07074515537887,32.10914978775111,0.025341329794527793,11.099947974016999,2.4867501201953255,0.007052304758297568,0.6934543952473311,0.08743855874545062,0.0013224111217427855
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.46012146418812766,0.021436360029360155,0.0006547726327414754,34.95637288418477,32.11067505803302,0.025341931677767986,10.783466188309788,2.447128653498087,0.0069958968738798415,0.6312660754469384,0.08753494745294953,0.0013231398070721744
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.4787306172650145,0.020023104770091296,0.0006328207450785932,35.697742940397234,32.8923371865619,0.025648523227102923,11.005862958863762,2.599048263414254,0.007209782608947726,0.667632376649143,0.0861720272038902,0.001312798744696918
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.47807736946613855,0.018371934531587832,0.0006061672134252699,35.64171463728776,29.346710022959105,0.024226724922266775,10.969276548011502,2.195781344811131,0.006626886666921551,0.6651347629675814,0.07793191455474197,0.0012484543608377678
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.49556355287856296,0.019537805411768656,0.000625104877788818,36.309458722057556,31.47166222891907,0.02508850821747641,11.183732237356217,2.4295223278986406,0.006970684798351796,0.7028048437883715,0.08504633776245032,0.0013041958270325075
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.4714088254790956,0.0204954609659414,0.0006402415320164945,35.35026194804626,32.15298245982894,0.02535862080627767,10.907415774167696,2.4815384291995315,0.007044910828675594,0.6534288923834833,0.08524429601365534,0.0013057128016042067
epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc11790lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc11790,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,11790,131.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.15,0.2864788975654116,50001,0.45940697445089246,0.02230621328410859,0.0006679253443927486,34.92410704695757,33.11335783194767,0.025734551805674667,10.820510518636985,2.492416629283552,0.007060335161001285,0.630640241931179,0.09065139644733582,0.0013464872553970635
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens1.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,1,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.45648427944390063,0.01957423883772359,0.0006256874433408999,34.39632112543448,28.28984155497408,0.023786484210565492,10.627814894341729,2.144248509735906,0.006548661710205996,0.6203849761477596,0.08023747490722101,0.0012667870768777285
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens2.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,2,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.4623716823413351,0.018877094811505655,0.0006144443800948243,34.60937047276968,27.96325944453417,0.023648788317600616,10.687814724314599,2.01684746706252,0.006351137641497813,0.6321199081250438,0.07809844606509517,0.0012497875504668397
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens3.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,3,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.4581811408297334,0.019942657104983184,0.0006315482104318432,34.4899025375358,29.829950000149186,0.02442537614864884,10.643994782962212,2.2267576625963947,0.006673466359541186,0.6240849862724648,0.08295638855289693,0.001288071337720834
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens4.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,4,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.44658390216279203,0.021722263755422612,0.0006591246279031396,34.02717116430224,31.666656425264748,0.025166110714715036,10.54312068398749,2.403484863478367,0.006933231372856912,0.602821856064088,0.08754391703927317,0.0013232075954987047
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens5.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,5,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.46156079275672024,0.022352688245037795,0.0006686207930514545,34.625184770855974,32.98081674501675,0.02568299699996741,10.716027024466088,2.4623348520378436,0.007017599093761119,0.6340473144412634,0.09165128427949008,0.0013538927895479027
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens6.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,6,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.45534823834970645,0.020927492901708755,0.0006469542936206352,34.39561059536408,31.051624179594157,0.024920523341051312,10.641557859711147,2.3015787430793977,0.006784657313496973,0.6193383238866683,0.0857861372318377,0.001309856001489001
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens7.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,7,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.46284275929141944,0.019757006580758164,0.0006286017273402638,34.684254822326956,30.743445485706378,0.024796550359155355,10.720676730267911,2.383169346007756,0.006903867533502878,0.6338245010882153,0.08196601606560135,0.001280359450042068
epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000ens8.ring,epss5epsl5r10.5al1nl5ml1ns400ac1nc15720lz65.5dt0.005bdump2000adump5000,ns400nl5al1.0D20.0ac1.0nc15720,ns400nl5al1.0D20.0ac1.0,5.0,5.0,20.0,1.0,5,1,400,1.0,15720,131.0,0.005,2000,5000,8,1.0,1.0,1.0,1.0,1.0,0.0051526717557251,0.0098408781606439,0.1999999999999999,0.3819718634205488,50001,0.4626515922183055,0.020470074418466024,0.0006398448939933182,34.64620068606318,30.665468614778153,0.024765083732859922,10.733525306002818,2.3210585028375896,0.006813308304836336,0.633929240114731,0.08515992758074684,0.0013050664931776221
