rho_c_out,rho_c_in,r_chain,phi_c_out,phi_c_in,r_scaled,tail_model,vdep_model,nmon,dcyl,dcrowd
1.3,1.0635212047150446,7.482256197582666,0.3485073450382278,0.2851115011131521,0.10103754531887177,ThreeBody,deVries,400.0,20.0,0.8
1.3,1.0635212047150455,7.482256197582709,0.3485073450382278,0.2851115011131523,0.10103754531887235,ThreeBody,deVries,400.0,20.0,0.8
1.35,1.077723153386071,6.375865168404155,0.36191147369354426,0.28891879605600485,0.08609726115870993,ThreeBody,deVries,400.0,20.0,0.8
1.35,1.0777231533860676,6.375865168404067,0.36191147369354426,0.28891879605600396,0.08609726115870875,ThreeBody,deVries,400.0,20.0,0.8
1.4,1.092344149755311,5.534026685419236,0.37531560234886063,0.292838430384049,0.07472939408363719,ThreeBody,deVries,400.0,20.0,0.8
1.4500000000000002,1.1074290692490545,4.872737235559935,0.38871973100417717,0.2968824344170336,0.06579959256459308,ThreeBody,deVries,400.0,20.0,0.8
1.5000000000000002,1.1229986899165814,4.3398929544518055,0.40212385965949365,0.3010563783878737,0.05860426581037718,ThreeBody,deVries,400.0,20.0,0.8
1.55,1.1390628358175257,3.9016021403340977,0.41552798831481,0.3053628959557543,0.0526857531552545,ThreeBody,deVries,400.0,20.0,0.8
1.6,1.155625777534244,3.534913472439378,0.4289321169701265,0.3098031319893823,0.04773412868237168,ThreeBody,deVries,400.0,20.0,0.8
1.65,1.172688667853118,3.2237469963918843,0.4423362456254429,0.31437739553069716,0.04353225479632116,ThreeBody,deVries,400.0,20.0,0.8
1.7000000000000002,1.1902507372085147,2.956507049534382,0.4557403742807594,0.31908548027256367,0.03992354807356136,ThreeBody,deVries,400.0,20.0,0.8
1.7500000000000002,1.2083099299003917,2.7246224624285538,0.4691445029360759,0.32392683511762504,0.03679226669802889,ThreeBody,deVries,400.0,20.0,0.8
1.8,1.2268632712932317,2.5216208927146107,0.4825486315913923,0.32890066261793777,0.03405101061722252,ThreeBody,deVries,400.0,20.0,0.8
1.85,1.2459070978652784,2.3425230053545576,0.49595276024670876,0.33400598064716275,0.03163254078234814,ThreeBody,deVries,400.0,20.0,0.8
1.9,1.2654372133593548,2.183434846060728,0.5093568889020251,0.3392416642618785,0.029484274713947635,ThreeBody,deVries,400.0,20.0,0.8
1.95,1.2854490027949748,2.0412667906037827,0.5227610175573416,0.3446064762662416,0.02756449130012017,ThreeBody,deVries,400.0,20.0,0.8
2.0,1.305937520927524,1.9135355247293375,0.5361651462126581,0.35009909092635105,0.02583965680854053,ThreeBody,deVries,400.0,20.0,0.8
2.05,1.326897564123076,1.79822180426592,0.5495692748679745,0.35571811323863445,0.02428250413299135,ThreeBody,deVries,400.0,20.0,0.8
2.1,1.3483237306619853,1.693666496968468,0.5629734035232911,0.36146209509619,0.022870628981909537,ThreeBody,deVries,400.0,20.0,0.8
2.15,1.3702104723737292,1.598493406403085,0.5763775321786074,0.3673295491311879,0.021585447721443784,ThreeBody,deVries,400.0,20.0,0.8
2.1999999999999997,1.3925521393553326,1.5115511607965175,0.5897816608339238,0.3733189607031009,0.020411412664553315,ThreeBody,deVries,400.0,20.0,0.8
0.02,0.0190376222956629,74.19886837871672,0.010471975511965976,0.00996807572431197,1.0,ThreeBody,deVries,400.0,20.0,1.0
0.04,0.0380729088149174,73.92715270942811,0.020943951023931952,0.019934928438956428,0.9963380079073207,ThreeBody,deVries,400.0,20.0,1.0
0.06,0.0571060538548365,73.61239792202755,0.03141592653589793,0.029900659877642902,0.9920959649452363,ThreeBody,deVries,400.0,20.0,1.0
0.08,0.076137885957891,73.25080106901152,0.041887902047863905,0.03986570386419464,0.98722261767031,ThreeBody,deVries,400.0,20.0,1.0
0.1,0.0951695920559889,72.83874067016524,0.05235987755982988,0.04983068187470538,0.9816691583271959,ThreeBody,deVries,400.0,20.0,1.0
0.12,0.1142025030196217,72.37276353931588,0.06283185307179585,0.05979629075133495,0.9753890473089123,ThreeBody,deVries,400.0,20.0,1.0
0.1399999999999999,0.1332379264514702,71.8495664524103,0.07330382858376178,0.06976321515324599,0.9683377660921269,ThreeBody,deVries,400.0,20.0,1.0
0.1399999999999999,0.1332379264514703,71.84956645241098,0.07330382858376178,0.06976321515324604,0.968337766092136,ThreeBody,deVries,400.0,20.0,1.0
0.16,0.1522770148988459,71.2659718202277,0.08377580409572781,0.07973205855279962,0.9604724893711412,ThreeBody,deVries,400.0,20.0,1.0
0.18,0.1713206596424673,70.61889654895649,0.09424777960769379,0.08970328762348875,0.9517516653827146,ThreeBody,deVries,400.0,20.0,1.0
0.1999999999999999,0.1903694017675776,69.9053131786879,0.10471975511965971,0.09967718567688426,0.9421344921580989,ThreeBody,deVries,400.0,20.0,1.0
0.22,0.2094233533007462,69.1222021899062,0.11519173063162574,0.10965381136996066,0.9315802747435604,ThreeBody,deVries,400.0,20.0,1.0
0.24,0.2284821217768031,68.26649405228898,0.1256637061435917,0.11963295920843552,0.9200476441749966,ThreeBody,deVries,400.0,20.0,1.0
0.24,0.2284821217768032,68.2664940522893,0.1256637061435917,0.11963295920843556,0.9200476441750011,ThreeBody,deVries,400.0,20.0,1.0
0.26,0.2475447316438875,67.33499913270794,0.1361356816555577,0.12961411839454895,0.9074936128274211,ThreeBody,deVries,400.0,20.0,1.0
0.26,0.2475447316438872,67.33499913270661,0.1361356816555577,0.1296141183945488,0.9074936128274033,ThreeBody,deVries,400.0,20.0,1.0
0.28,0.2666095353365209,66.32432293630592,0.1466076571675237,0.1395964262650337,0.8938724320939975,ThreeBody,deVries,400.0,20.0,1.0
0.28,0.2666095353365205,66.32432293630376,0.1466076571675237,0.13959642626503352,0.8938724320939683,ThreeBody,deVries,400.0,20.0,1.0
0.3,0.2856741054870029,65.23076325757394,0.15707963267948963,0.14957861185313398,0.8791342062608167,ThreeBody,deVries,400.0,20.0,1.0
0.3,0.2856741054870025,65.23076325757197,0.15707963267948963,0.14957861185313376,0.8791342062607901,ThreeBody,deVries,400.0,20.0,1.0
0.32,0.3047350973194596,64.05018456749345,0.16755160819145562,0.15955892383829748,0.863223199585422,ThreeBody,deVries,400.0,20.0,1.0
0.32,0.3047350973194594,64.05018456749258,0.16755160819145562,0.15955892383829737,0.8632231995854104,ThreeBody,deVries,400.0,20.0,1.0
0.34,0.3237880662873106,62.77786321294262,0.1780235837034216,0.16953503506137665,0.8460757500036198,ThreeBody,deVries,400.0,20.0,1.0
0.34,0.3237880662873105,62.77786321294235,0.1780235837034216,0.1695350350613766,0.8460757500036161,ThreeBody,deVries,400.0,20.0,1.0
0.36,0.3428272196346775,61.40829454945662,0.18849555921538758,0.1795039124424862,0.8276176698008919,ThreeBody,deVries,400.0,20.0,1.0
0.36,0.3428272196346776,61.408294549457125,0.18849555921538758,0.17950391244248626,0.8276176698008988,ThreeBody,deVries,400.0,20.0,1.0
0.38,0.3618450703437382,59.934949679812554,0.19896753472735354,0.1894616357882616,0.8077609671066676,ThreeBody,deVries,400.0,20.0,1.0
0.38,0.3618450703437384,59.93494967981316,0.19896753472735354,0.18946163578826175,0.8077609671066757,ThreeBody,deVries,400.0,20.0,1.0
0.4,0.380831945361098,58.349964647832294,0.20943951023931953,0.19940314029978914,0.7863996570676738,ThreeBody,deVries,400.0,20.0,1.0
0.4,0.3808319453610982,58.34996464783293,0.20943951023931953,0.19940314029978926,0.7863996570676822,ThreeBody,deVries,400.0,20.0,1.0
0.42,0.3997752726122899,56.643738294627305,0.2199114857512855,0.2093218432542711,0.7634043420381199,ThreeBody,deVries,400.0,20.0,1.0
0.42,0.3997752726122895,56.64373829462616,0.2199114857512855,0.20932184325427092,0.7634043420381045,ThreeBody,deVries,400.0,20.0,1.0
0.44,0.4186585250049512,54.80440620006767,0.2303834612632515,0.21920909108638223,0.7386151217339565,ThreeBody,deVries,400.0,20.0,1.0
0.46,0.4374596193341941,52.81714767159811,0.24085543677521745,0.2290533210570819,0.7118322533170631,ThreeBody,deVries,400.0,20.0,1.0
0.46,0.4374596193341943,52.817147671598754,0.24085543677521745,0.22905332105708204,0.7118322533170718,ThreeBody,deVries,400.0,20.0,1.0
0.48,0.4561484252964126,50.663274018149465,0.2513274122871834,0.2388387569762937,0.6828038637942593,ThreeBody,deVries,400.0,20.0,1.0
0.48,0.4561484252964105,50.663274018144726,0.2513274122871834,0.2388387569762926,0.6828038637941954,ThreeBody,deVries,400.0,20.0,1.0
0.5,0.4746827806204996,48.31905239542278,0.2617993877991494,0.24854332273048949,0.6512100986338313,ThreeBody,deVries,400.0,20.0,1.0
0.5,0.4746827806204998,48.31905239542321,0.2617993877991494,0.24854332273048957,0.651210098633837,ThreeBody,deVries,400.0,20.0,1.0
0.52,0.4930019322435961,45.75428350352816,0.2722713633111154,0.2581352080903424,0.6166439529777568,ThreeBody,deVries,400.0,20.0,1.0
0.52,0.493001932243596,45.754283503528015,0.2722713633111154,0.25813520809034235,0.6166439529777549,ThreeBody,deVries,400.0,20.0,1.0
0.54,0.511015463837527,42.93090954809981,0.2827433388230814,0.2675670711771259,0.5785925107237101,ThreeBody,deVries,400.0,20.0,1.0
0.56,0.5285843683679743,39.80279829172825,0.2932153143350474,0.2767661280778715,0.5364340341226191,ThreeBody,deVries,400.0,20.0,1.0
0.56,0.5285843683679711,39.802798291723896,0.2932153143350474,0.2767661280778698,0.5364340341225604,ThreeBody,deVries,400.0,20.0,1.0
0.5800000000000001,0.5454895470061975,36.32052585003939,0.3036872898470134,0.28561765891411567,0.4895024229299109,ThreeBody,deVries,400.0,20.0,1.0
0.6,0.5613867894419557,32.45215044684406,0.31415926535897926,0.29394143558886804,0.4373671884213353,ThreeBody,deVries,400.0,20.0,1.0
0.62,0.5757789671733184,28.242973444240416,0.32463124087094525,0.3014771622272026,0.38063887039470884,ThreeBody,deVries,400.0,20.0,1.0
0.62,0.5757789671733137,28.24297344423724,0.32463124087094525,0.3014771622272001,0.38063887039466604,ThreeBody,deVries,400.0,20.0,1.0
0.64,0.5881343631072519,23.919653808683627,0.33510321638291124,0.3079464324102424,0.32237221848985453,ThreeBody,deVries,400.0,20.0,1.0
0.66,0.5982842378896445,19.902548129883723,0.34557519189487723,0.3132608944187792,0.2682325022573065,ThreeBody,deVries,400.0,20.0,1.0
0.68,0.6066908492567195,16.54691705421157,0.3560471674068432,0.3176625858375104,0.22300767404908162,ThreeBody,deVries,400.0,20.0,1.0
0.68,0.6066908492567128,16.546917054209946,0.3560471674068432,0.3176625858375069,0.22300767404905975,ThreeBody,deVries,400.0,20.0,1.0
0.7000000000000001,0.6140741091514992,13.919739133420176,0.3665191429188092,0.3215284516783411,0.18760042353170076,ThreeBody,deVries,400.0,20.0,1.0
0.7200000000000001,0.6209753826904816,11.898507622538236,0.3769911184307752,0.32514195005342117,0.160359691226116,ThreeBody,deVries,400.0,20.0,1.0
0.7200000000000001,0.6209753826904754,11.898507622537409,0.3769911184307752,0.32514195005341795,0.16035969122610486,ThreeBody,deVries,400.0,20.0,1.0
0.74,0.6276978126121479,10.329757986763957,0.38746309394274114,0.328661806129451,0.13921719040295977,ThreeBody,deVries,400.0,20.0,1.0
0.76,0.6343960598506168,9.090005494104096,0.3979350694547071,0.33216900018216805,0.12250868096408168,ThreeBody,deVries,400.0,20.0,1.0
0.76,0.6343960598506165,9.09000549410408,0.3979350694547071,0.3321690001821679,0.12250868096408146,ThreeBody,deVries,400.0,20.0,1.0
0.78,0.6411489151580854,8.090939528255753,0.40840704496667307,0.3357047869529511,0.10904397472693217,ThreeBody,deVries,400.0,20.0,1.0
0.78,0.6411489151580854,8.090939528255753,0.40840704496667307,0.3357047869529511,0.10904397472693217,ThreeBody,deVries,400.0,20.0,1.0
0.8,0.6479977783455555,7.271054158941141,0.41887902047863906,0.3392908433321507,0.09799413815624683,ThreeBody,deVries,400.0,20.0,1.0
0.8,0.6479977783455549,7.271054158941108,0.41887902047863906,0.33929084333215037,0.09799413815624639,ThreeBody,deVries,400.0,20.0,1.0
0.8200000000000001,0.6549652142462077,6.587279650804175,0.42935099599060506,0.3429389842387918,0.08877870774500486,ThreeBody,deVries,400.0,20.0,1.0
0.8200000000000001,0.6549652142462078,6.58727965080418,0.42935099599060506,0.3429389842387919,0.08877870774500493,ThreeBody,deVries,400.0,20.0,1.0
0.8400000000000001,0.6620639022821971,6.008954119123067,0.43982297150257105,0.3466558486027902,0.08098444424317772,ThreeBody,deVries,400.0,20.0,1.0
0.86,0.6693010911203936,5.513815220639036,0.450294947014537,0.3504452318172435,0.07431131149461875,ThreeBody,deVries,400.0,20.0,1.0
0.88,0.6766809085038592,5.085377148412211,0.460766922526503,0.3543092951633651,0.0685371254242862,ThreeBody,deVries,400.0,20.0,1.0
0.9,0.6842056105211752,4.711202634938727,0.47123889803846897,0.3582492199263739,0.06349426531537362,ThreeBody,deVries,400.0,20.0,1.0
0.92,0.6918762853055549,4.3817470878861,0.4817108735504349,0.36226557585148783,0.05905409588622466,ThreeBody,deVries,400.0,20.0,1.0
0.94,0.6996932649615873,4.089571255688257,0.49218284906240084,0.3663585368282632,0.05511635615269455,ThreeBody,deVries,400.0,20.0,1.0
0.96,0.707656375637198,3.8287948226740345,0.5026548245743668,0.3705280118279667,0.051601795368786105,ThreeBody,deVries,400.0,20.0,1.0
0.98,0.7157650947110273,3.594710286819912,0.5131268000863328,0.37477372720669433,0.04844696914341381,ThreeBody,deVries,400.0,20.0,1.0
1.0,0.7240186529721337,3.383505404993839,0.5235987755982988,0.3790952802065388,0.045600498753217734,ThreeBody,deVries,400.0,20.0,1.0
1.02,0.7324161032512677,3.1920604814057594,0.5340707511102648,0.383492174890841,0.0430203391393146,ThreeBody,deVries,400.0,20.0,1.0
1.04,0.740956368013091,3.017798122277165,0.5445427266222308,0.3879638470634169,0.040671754006733514,ThreeBody,deVries,400.0,20.0,1.0
1.06,0.7496382733943948,2.858570353670337,0.5550147021341968,0.3925096820909279,0.038525794478157994,ThreeBody,deVries,400.0,20.0,1.0
1.08,0.7584605742761128,2.7125727408380755,0.5654866776461628,0.3971290280305552,0.036558141655111176,ThreeBody,deVries,400.0,20.0,1.0
1.1,0.7674219732647701,2.578278289511775,0.5759586531581288,0.4018212055686641,0.03474821578614979,ThreeBody,deVries,400.0,20.0,1.0
1.12,0.7765211354242404,2.4543860251214964,0.5864306286700948,0.40658551573433305,0.033078483253870146,ThreeBody,deVries,400.0,20.0,1.0
1.14,0.7857566999604839,2.339780592116494,0.5969026041820606,0.4114212460174692,0.03153391208305326,ThreeBody,deVries,400.0,20.0,1.0
0.005,0.0044529483828338,74.09966284109028,0.020943951023931952,0.01865246656843362,1.0,ThreeBody,deVries,400.0,20.0,2.0
0.01,0.0089115384074488,73.66593516498894,0.041887902047863905,0.037328564790699244,0.9941466983860441,ThreeBody,deVries,400.0,20.0,2.0
0.015,0.0133784384816744,73.11511412052795,0.06283185307179585,0.056039472067375036,0.9867131821817633,ThreeBody,deVries,400.0,20.0,2.0
0.02,0.0178573764741422,72.43418681760296,0.08377580409572781,0.07480080365806978,0.9775238380360921,ThreeBody,deVries,400.0,20.0,2.0
0.025,0.0223520874302489,71.61230328546506,0.10471975511965977,0.0936282048843556,0.9664322419258579,ThreeBody,deVries,400.0,20.0,2.0
0.03,0.0268657165228569,70.64066083038162,0.1256637061435917,0.11253485021551088,0.9533195985233208,ThreeBody,deVries,400.0,20.0,2.0
0.0349999999999999,0.0314004898382149,69.5123164995704,0.14660765716752325,0.13153006425980915,0.9380922103335663,ThreeBody,deVries,400.0,20.0,2.0
0.04,0.0359575398799408,68.22191124123891,0.16755160819145562,0.15061859083731202,0.9206777551409857,ThreeBody,deVries,400.0,20.0,2.0
0.045,0.0405368170710091,66.76529450611945,0.18849555921538758,0.16980022228026065,0.9010202198800866,ThreeBody,deVries,400.0,20.0,2.0
0.045,0.0405368170710091,66.76529450611946,0.18849555921538758,0.16980022228026065,0.9010202198800868,ThreeBody,deVries,400.0,20.0,2.0
0.0499999999999999,0.045137041848267,65.13904278190697,0.20943951023931912,0.1890695987670542,0.8790734030949678,ThreeBody,deVries,400.0,20.0,2.0
0.0499999999999999,0.0451370418482669,65.13904278190697,0.20943951023931912,0.1890695987670538,0.8790734030949678,ThreeBody,deVries,400.0,20.0,2.0
0.055,0.0497556615684812,63.33986884743052,0.2303834612632515,0.20841602781072072,0.8547929426246572,ThreeBody,deVries,400.0,20.0,2.0
0.055,0.0497556615684813,63.33986884743127,0.2303834612632515,0.20841602781072113,0.8547929426246672,ThreeBody,deVries,400.0,20.0,2.0
0.06,0.0543887768707921,61.36391938887227,0.2513274122871834,0.22782317580668654,0.8281268366965403,ThreeBody,deVries,400.0,20.0,2.0
0.06,0.054388776870792,61.3639193888716,0.2513274122871834,0.22782317580668612,0.8281268366965313,ThreeBody,deVries,400.0,20.0,2.0
0.065,0.0590309949489067,59.20595703209395,0.2722713633111154,0.24726845342077527,0.7990044051760872,ThreeBody,deVries,400.0,20.0,2.0
0.065,0.0590309949489067,59.205957032093984,0.2722713633111154,0.24726845342077527,0.7990044051760876,ThreeBody,deVries,400.0,20.0,2.0
0.07,0.0636751510230364,56.85842138893554,0.2932153143350474,0.266721848893589,0.7673236180692309,ThreeBody,deVries,400.0,20.0,2.0
0.07,0.0636751510230363,56.85842138893492,0.2932153143350474,0.2667218488935885,0.7673236180692226,ThreeBody,deVries,400.0,20.0,2.0
0.075,0.0683118093381508,54.310371229256745,0.31415926535897926,0.2861438378268816,0.7329368197764615,ThreeBody,deVries,400.0,20.0,2.0
0.08,0.0729284018686554,51.54635123966878,0.33510321638291124,0.30548177539814925,0.6956354356188099,ThreeBody,deVries,400.0,20.0,2.0
0.08,0.0729284018686555,51.54635123966934,0.33510321638291124,0.30548177539814964,0.6956354356188176,ThreeBody,deVries,400.0,20.0,2.0
0.085,0.0775077724073349,48.545369542049784,0.3560471674068432,0.3246637978546573,0.6551361731045564,ThreeBody,deVries,400.0,20.0,2.0
0.09,0.0820257557901778,45.28059715951162,0.37699111843077515,0.34358868239409734,0.6110769661208539,ThreeBody,deVries,400.0,20.0,2.0
0.095,0.0864472869679255,41.72157081958865,0.3979350694547071,0.3621095488816045,0.5630467025074357,ThreeBody,deVries,400.0,20.0,2.0
0.095,0.0864472869679256,41.72157081958881,0.3979350694547071,0.36210954888160496,0.5630467025074379,ThreeBody,deVries,400.0,20.0,2.0
0.1,0.090720764888817,37.84359661624345,0.41887902047863906,0.3800102513370058,0.5107121296543626,ThreeBody,deVries,400.0,20.0,2.0
0.1,0.0907207648888171,37.84359661624363,0.41887902047863906,0.38001025133700617,0.510712129654365,ThreeBody,deVries,400.0,20.0,2.0
0.105,0.0947725025531395,33.654633041555485,0.439822971502571,0.39698213037768393,0.454180650102676,ThreeBody,deVries,400.0,20.0,2.0
0.105,0.0947725025531396,33.65463304155554,0.439822971502571,0.3969821303776843,0.4541806501026767,ThreeBody,deVries,400.0,20.0,2.0
0.11,0.09851079671472,29.251761287765657,0.460766922526503,0.41264106034432246,0.3947624073607088,ThreeBody,deVries,400.0,20.0,2.0
0.11,0.0985107967147199,29.251761287765326,0.460766922526503,0.4126410603443221,0.39476240736070434,ThreeBody,deVries,400.0,20.0,2.0
0.115,0.1018605560778945,24.88263440771364,0.4817108735504349,0.4266724995531793,0.33579956309754677,ThreeBody,deVries,400.0,20.0,2.0
0.12,0.1048262995470694,20.8958612161347,0.5026548245743668,0.43909537674676835,0.2819967111179267,ThreeBody,deVries,400.0,20.0,2.0
0.125,0.1075071159349754,17.539332672602875,0.5235987755982988,0.45032475417325984,0.23669922372274058,ThreeBody,deVries,400.0,20.0,2.0
0.13,0.1100291202425748,14.846825634283162,0.5445427266222308,0.4608889011133613,0.2003629310179559,ThreeBody,deVries,400.0,20.0,2.0
0.135,0.1124866581041709,12.718991387626527,0.5654866776461628,0.4711830116359067,0.17164708852863364,ThreeBody,deVries,400.0,20.0,2.0
0.14,0.1149350130709582,11.029458760123005,0.5864306286700948,0.4814386569386255,0.14884627456100744,ThreeBody,deVries,400.0,20.0,2.0
